Park,Point transect,Point transect identification,Ecoregion,Universal Transverse Mercator Zone,Easting coordinate,Northing coordinate,Elevation,Date and Time,Temperature,Sky condition,Wind speed (km/h),Duration of survey (min),Species
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2008-06-12 8:19,4.7,Clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2013-06-11 8:23,7.4,Clear,2.6,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2009-06-12 7:49,11.9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2015-06-10 8:20,13.1,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2014-06-06 8:20,1.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2016-06-08 8:39,15.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2011-06-09 7:27,2.3,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2017-06-07 8:23,9.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2007-06-15 8:40,9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2010-06-07 8:08,12.5,Overcast,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2008-06-12 8:19,4.7,Clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2013-06-11 8:23,7.4,Clear,2.6,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2009-06-12 7:49,11.9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2015-06-10 8:20,13.1,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2014-06-06 8:20,1.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2016-06-08 8:39,15.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2011-06-09 7:27,2.3,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2017-06-07 8:23,9.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2007-06-15 8:40,9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2010-06-07 8:08,12.5,Overcast,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2008-06-12 8:19,4.7,Clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2013-06-11 8:23,7.4,Clear,2.6,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2009-06-12 7:49,11.9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2015-06-10 8:20,13.1,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2014-06-06 8:20,1.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2016-06-08 8:39,15.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2011-06-09 7:27,2.3,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2017-06-07 8:23,9.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2007-06-15 8:40,9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2010-06-07 8:08,12.5,Overcast,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2008-06-12 8:19,4.7,Clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2013-06-11 8:23,7.4,Clear,2.6,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2009-06-12 7:49,11.9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2015-06-10 8:20,13.1,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2014-06-06 8:20,1.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2016-06-08 8:39,15.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2011-06-09 7:27,2.3,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2017-06-07 8:23,9.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2007-06-15 8:40,9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2010-06-07 8:08,12.5,Overcast,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2008-06-12 8:19,4.7,Clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2013-06-11 8:23,7.4,Clear,2.6,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2009-06-12 7:49,11.9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2015-06-10 8:20,13.1,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2014-06-06 8:20,1.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2016-06-08 8:39,15.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2011-06-09 7:27,2.3,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2017-06-07 8:23,9.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2007-06-15 8:40,9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2010-06-07 8:08,12.5,Overcast,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2008-06-12 8:19,4.7,Clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2013-06-11 8:23,7.4,Clear,2.6,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2009-06-12 7:49,11.9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2015-06-10 8:20,13.1,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2014-06-06 8:20,1.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2016-06-08 8:39,15.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2011-06-09 7:27,2.3,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2017-06-07 8:23,9.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2007-06-15 8:40,9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2010-06-07 8:08,12.5,Overcast,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2008-06-12 8:19,4.7,Clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2013-06-11 8:23,7.4,Clear,2.6,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2009-06-12 7:49,11.9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2015-06-10 8:20,13.1,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2014-06-06 8:20,1.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2016-06-08 8:39,15.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2011-06-09 7:27,2.3,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2017-06-07 8:23,9.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2007-06-15 8:40,9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2010-06-07 8:08,12.5,Overcast,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2008-06-12 8:19,4.7,Clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2013-06-11 8:23,7.4,Clear,2.6,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2009-06-12 7:49,11.9,Broken,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2015-06-10 8:20,13.1,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2014-06-06 8:20,1.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2016-06-08 8:39,15.4,clear,0,10,
JNP,Tekarra,8,Montane,11N,430034,5856527,1162,2011-06-09 7:27,2.3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2015-06-10 8:45,10.9,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2014-06-06 8:47,3,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2016-06-08 9:05,15.8,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2011-06-09 7:54,3.5,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2013-06-11 8:46,7.7,Clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2009-06-12 8:14,13.1,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2007-06-15 9:06,10.4,Broken,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2017-06-07 8:50,12.7,clear,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2010-06-07 8:32,11.8,Overcast,0,10,
JNP,Tekarra,9,Montane,11N,429954,5856834,1125,2008-06-12 8:51,6.9,Clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2016-06-02 4:51,10.5,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2007-06-08 5:21,7.5,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2008-06-04 5:12,13,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2015-06-09 4:54,10.7,clear,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2014-06-05 5:02,5.1,overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2010-06-04 4:59,4,Scattered,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2009-06-05 4:50,10.8,Clear,1,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2013-06-10 5:03,8.6,Overcast,0,10,
JNP,Valley of Five Lakes,1,Montane,11N,431529,5851731,1095,2011-06-07 4:25,5.6,clear,0,10,
JNP,Valley of Five Lakes,10,Montane,11N,433763,5850239,1132,2013-06-10 9:33,10.2,Overcast,0,10,
JNP,Valley of Five Lakes,10,Montane,11N,433763,5850239,1132,2016-06-02 8:52,12.2,overcast,0,10,
JNP,Valley of Five Lakes,10,Montane,11N,433763,5850239,1132,2014-06-05 8:51,7.3,broken,0,10,
JNP,Valley of Five Lakes,10,Montane,11N,433763,5850239,1132,2010-06-04 8:41,8.3,Scattered,0,10,
JNP,Valley of Five Lakes,10,Montane,11N,433763,5850239,1132,2009-06-05 8:39,11.7,Scattered,0,10,
JNP,Valley of Five Lakes,10,Montane,11N,433763,5850239,1132,2011-06-07 8:27,10.2,scattered,0,10,
JNP,Valley of Five Lakes,10,Montane,11N,433763,5850239,1132,2015-06-09 8:53,11.9,clear,0,10,
