Park,Point transect,Point transect identification,Ecoregion,Universal Transverse Mercator Zone,Easting coordinate,Northing coordinate,Elevation,Date and Time,Temperature,Sky condition,Wind speed (km/h),Duration of survey (min),Species
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2014-07-03 9:27,5.5,clear,1,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2016-07-01 6:29,5.1,scattered,0,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2017-07-05 6:47,3.9,clear,1.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2013-07-03 6:26,10,Broken,3.8,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2011-07-06 7:49,12.8,clear,2.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2012-07-12 6:09,9.7,clear,2.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2015-07-10 6:36,10.4,clear,4.3,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2014-07-03 9:27,5.5,clear,1,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2016-07-01 6:29,5.1,scattered,0,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2017-07-05 6:47,3.9,clear,1.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2013-07-03 6:26,10,Broken,3.8,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2011-07-06 7:49,12.8,clear,2.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2012-07-12 6:09,9.7,clear,2.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2015-07-10 6:36,10.4,clear,4.3,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2014-07-03 9:27,5.5,clear,1,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2016-07-01 6:29,5.1,scattered,0,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2017-07-05 6:47,3.9,clear,1.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2013-07-03 6:26,10,Broken,3.8,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2011-07-06 7:49,12.8,clear,2.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2012-07-12 6:09,9.7,clear,2.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2015-07-10 6:36,10.4,clear,4.3,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2014-07-03 9:27,5.5,clear,1,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2016-07-01 6:29,5.1,scattered,0,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2017-07-05 6:47,3.9,clear,1.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2013-07-03 6:26,10,Broken,3.8,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2011-07-06 7:49,12.8,clear,2.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2012-07-12 6:09,9.7,clear,2.2,10,
JNP,Poboktan Pass,5,Alpine,11N,488834,5804016,2290,2015-07-10 6:36,10.4,clear,4.3,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2012-07-12 6:32,10.3,clear,1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2017-07-05 7:17,4.5,clear,1.1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2013-07-03 6:49,11,Broken,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2016-07-01 6:53,5.7,scattered,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2015-07-10 7:01,10.8,clear,3.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2011-07-06 7:10,6.7,scattered,1.9,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2014-07-03 6:58,19.6,clear,1.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2012-07-12 6:32,10.3,clear,1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2017-07-05 7:17,4.5,clear,1.1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2013-07-03 6:49,11,Broken,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2016-07-01 6:53,5.7,scattered,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2015-07-10 7:01,10.8,clear,3.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2011-07-06 7:10,6.7,scattered,1.9,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2014-07-03 6:58,19.6,clear,1.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2012-07-12 6:32,10.3,clear,1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2017-07-05 7:17,4.5,clear,1.1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2013-07-03 6:49,11,Broken,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2016-07-01 6:53,5.7,scattered,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2015-07-10 7:01,10.8,clear,3.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2011-07-06 7:10,6.7,scattered,1.9,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2014-07-03 6:58,19.6,clear,1.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2012-07-12 6:32,10.3,clear,1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2017-07-05 7:17,4.5,clear,1.1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2013-07-03 6:49,11,Broken,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2016-07-01 6:53,5.7,scattered,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2015-07-10 7:01,10.8,clear,3.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2011-07-06 7:10,6.7,scattered,1.9,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2014-07-03 6:58,19.6,clear,1.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2012-07-12 6:32,10.3,clear,1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2017-07-05 7:17,4.5,clear,1.1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2013-07-03 6:49,11,Broken,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2016-07-01 6:53,5.7,scattered,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2015-07-10 7:01,10.8,clear,3.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2011-07-06 7:10,6.7,scattered,1.9,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2014-07-03 6:58,19.6,clear,1.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2012-07-12 6:32,10.3,clear,1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2017-07-05 7:17,4.5,clear,1.1,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2013-07-03 6:49,11,Broken,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2016-07-01 6:53,5.7,scattered,0,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2015-07-10 7:01,10.8,clear,3.2,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2011-07-06 7:10,6.7,scattered,1.9,10,
JNP,Poboktan Pass,6,Alpine,11N,489140,5803910,2298,2014-07-03 6:58,19.6,clear,1.2,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2016-07-01 7:30,7.3,overcast,1.3,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2015-07-10 7:22,9.5,clear,1.9,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2017-07-05 7:44,8.8,clear,1.2,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2013-07-03 7:10,10,Scattered,4.5,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2014-07-03 7:22,4.5,clear,1.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2012-07-12 6:54,9.1,clear,7.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2011-07-06 6:39,6.4,scattered,0,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2016-07-01 7:30,7.3,overcast,1.3,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2015-07-10 7:22,9.5,clear,1.9,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2017-07-05 7:44,8.8,clear,1.2,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2013-07-03 7:10,10,Scattered,4.5,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2014-07-03 7:22,4.5,clear,1.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2012-07-12 6:54,9.1,clear,7.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2011-07-06 6:39,6.4,scattered,0,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2016-07-01 7:30,7.3,overcast,1.3,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2015-07-10 7:22,9.5,clear,1.9,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2017-07-05 7:44,8.8,clear,1.2,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2013-07-03 7:10,10,Scattered,4.5,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2014-07-03 7:22,4.5,clear,1.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2012-07-12 6:54,9.1,clear,7.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2011-07-06 6:39,6.4,scattered,0,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2016-07-01 7:30,7.3,overcast,1.3,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2015-07-10 7:22,9.5,clear,1.9,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2017-07-05 7:44,8.8,clear,1.2,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2013-07-03 7:10,10,Scattered,4.5,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2014-07-03 7:22,4.5,clear,1.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2012-07-12 6:54,9.1,clear,7.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2011-07-06 6:39,6.4,scattered,0,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2016-07-01 7:30,7.3,overcast,1.3,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2015-07-10 7:22,9.5,clear,1.9,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2017-07-05 7:44,8.8,clear,1.2,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2013-07-03 7:10,10,Scattered,4.5,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2014-07-03 7:22,4.5,clear,1.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2012-07-12 6:54,9.1,clear,7.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2011-07-06 6:39,6.4,scattered,0,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2016-07-01 7:30,7.3,overcast,1.3,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2015-07-10 7:22,9.5,clear,1.9,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2017-07-05 7:44,8.8,clear,1.2,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2013-07-03 7:10,10,Scattered,4.5,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2014-07-03 7:22,4.5,clear,1.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2012-07-12 6:54,9.1,clear,7.4,10,
JNP,Poboktan Pass,7,Alpine,11N,489462,5803862,2298,2011-07-06 6:39,6.4,scattered,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2016-07-01 7:50,9.8,overcast,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2015-07-10 7:52,11.8,clear,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2011-07-06 6:10,5.7,scattered,6.4,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2014-07-03 7:46,4.5,clear,1.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2012-07-12 7:16,10.4,clear,4.8,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2017-07-05 8:13,14.1,clear,3,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2013-07-03 7:31,9.5,Scattered,4.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2016-07-01 7:50,9.8,overcast,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2015-07-10 7:52,11.8,clear,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2011-07-06 6:10,5.7,scattered,6.4,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2014-07-03 7:46,4.5,clear,1.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2012-07-12 7:16,10.4,clear,4.8,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2017-07-05 8:13,14.1,clear,3,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2013-07-03 7:31,9.5,Scattered,4.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2016-07-01 7:50,9.8,overcast,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2015-07-10 7:52,11.8,clear,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2011-07-06 6:10,5.7,scattered,6.4,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2014-07-03 7:46,4.5,clear,1.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2012-07-12 7:16,10.4,clear,4.8,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2017-07-05 8:13,14.1,clear,3,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2013-07-03 7:31,9.5,Scattered,4.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2016-07-01 7:50,9.8,overcast,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2015-07-10 7:52,11.8,clear,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2011-07-06 6:10,5.7,scattered,6.4,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2014-07-03 7:46,4.5,clear,1.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2012-07-12 7:16,10.4,clear,4.8,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2017-07-05 8:13,14.1,clear,3,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2013-07-03 7:31,9.5,Scattered,4.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2016-07-01 7:50,9.8,overcast,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2015-07-10 7:52,11.8,clear,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2011-07-06 6:10,5.7,scattered,6.4,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2014-07-03 7:46,4.5,clear,1.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2012-07-12 7:16,10.4,clear,4.8,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2017-07-05 8:13,14.1,clear,3,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2013-07-03 7:31,9.5,Scattered,4.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2016-07-01 7:50,9.8,overcast,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2015-07-10 7:52,11.8,clear,0,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2011-07-06 6:10,5.7,scattered,6.4,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2014-07-03 7:46,4.5,clear,1.5,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2012-07-12 7:16,10.4,clear,4.8,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2017-07-05 8:13,14.1,clear,3,10,
JNP,Poboktan Pass,8,Alpine,11N,489799,5803765,2304,2013-07-03 7:31,9.5,Scattered,4.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2016-07-01 8:12,9.2,broken,1.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2012-07-12 7:35,11.7,clear,2.9,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2017-07-05 8:40,16.2,clear,4.1,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2013-07-03 7:52,10.4,Scattered,2.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2014-07-03 8:09,5,clear,2,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2015-07-10 8:18,15,clear,1.4,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2011-07-06 5:42,6.1,scattered,7.3,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2016-07-01 8:12,9.2,broken,1.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2012-07-12 7:35,11.7,clear,2.9,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2017-07-05 8:40,16.2,clear,4.1,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2013-07-03 7:52,10.4,Scattered,2.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2014-07-03 8:09,5,clear,2,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2015-07-10 8:18,15,clear,1.4,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2011-07-06 5:42,6.1,scattered,7.3,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2016-07-01 8:12,9.2,broken,1.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2012-07-12 7:35,11.7,clear,2.9,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2017-07-05 8:40,16.2,clear,4.1,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2013-07-03 7:52,10.4,Scattered,2.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2014-07-03 8:09,5,clear,2,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2015-07-10 8:18,15,clear,1.4,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2011-07-06 5:42,6.1,scattered,7.3,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2016-07-01 8:12,9.2,broken,1.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2012-07-12 7:35,11.7,clear,2.9,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2017-07-05 8:40,16.2,clear,4.1,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2013-07-03 7:52,10.4,Scattered,2.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2014-07-03 8:09,5,clear,2,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2015-07-10 8:18,15,clear,1.4,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2011-07-06 5:42,6.1,scattered,7.3,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2016-07-01 8:12,9.2,broken,1.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2012-07-12 7:35,11.7,clear,2.9,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2017-07-05 8:40,16.2,clear,4.1,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2013-07-03 7:52,10.4,Scattered,2.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2014-07-03 8:09,5,clear,2,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2015-07-10 8:18,15,clear,1.4,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2011-07-06 5:42,6.1,scattered,7.3,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2016-07-01 8:12,9.2,broken,1.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2012-07-12 7:35,11.7,clear,2.9,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2017-07-05 8:40,16.2,clear,4.1,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2013-07-03 7:52,10.4,Scattered,2.5,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2014-07-03 8:09,5,clear,2,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2015-07-10 8:18,15,clear,1.4,10,
JNP,Poboktan Pass,9,Alpine,11N,490073,5803645,2290,2011-07-06 5:42,6.1,scattered,7.3,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2017-06-23 9:29,18.2,Scattered,1,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2016-06-29 9:22,17.6,clear,9.1,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2009-07-03 9:07,7,Clear,2.3,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2014-06-26 9:00,17,scattered,0,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2010-07-06 9:02,3.7,Scattered,0,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2013-06-27 9:23,6.7,Scattered,5,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2008-06-30 9:36,23.5,Scattered,9,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2015-07-03 10:05,15.4,scattered,4.6,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2017-06-23 9:29,18.2,Scattered,1,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2016-06-29 9:22,17.6,clear,9.1,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2009-07-03 9:07,7,Clear,2.3,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2014-06-26 9:00,17,scattered,0,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2010-07-06 9:02,3.7,Scattered,0,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2013-06-27 9:23,6.7,Scattered,5,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2008-06-30 9:36,23.5,Scattered,9,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2015-07-03 10:05,15.4,scattered,4.6,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2017-06-23 9:29,18.2,Scattered,1,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2016-06-29 9:22,17.6,clear,9.1,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2009-07-03 9:07,7,Clear,2.3,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2014-06-26 9:00,17,scattered,0,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2010-07-06 9:02,3.7,Scattered,0,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2013-06-27 9:23,6.7,Scattered,5,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2008-06-30 9:36,23.5,Scattered,9,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2015-07-03 10:05,15.4,scattered,4.6,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2017-06-23 9:29,18.2,Scattered,1,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2016-06-29 9:22,17.6,clear,9.1,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2009-07-03 9:07,7,Clear,2.3,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2014-06-26 9:00,17,scattered,0,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2010-07-06 9:02,3.7,Scattered,0,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2013-06-27 9:23,6.7,Scattered,5,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2008-06-30 9:36,23.5,Scattered,9,10,
JNP,Wilcox Pass,10,Alpine,11N,483075,5790300,2346,2015-07-03 10:05,15.4,scattered,4.6,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2015-07-03 6:50,7.3,clear,6.1,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2014-06-26 6:24,1.7,scattered,8.3,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2009-07-03 6:31,0.2,Clear,3.5,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2017-06-23 6:23,1.3,Broken,0,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2013-06-27 6:45,4.2,Scattered,5.5,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2010-07-06 6:25,0.9,Clear,0,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2011-07-06 6:04,4.6,clear,1.2,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2016-06-29 6:32,6.3,clear,3.8,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2008-06-30 6:50,11.4,Scattered,12,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2007-07-06 9:36,22,Clear,6,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2015-07-03 6:50,7.3,clear,6.1,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2014-06-26 6:24,1.7,scattered,8.3,10,
JNP,Wilcox Pass,4,Alpine,11N,482711,5790280,2238,2009-07-03 6:31,0.2,Clear,3.5,10,
